Rk,Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
506,Jacob Wiley\wileyja01,PF,23,BRK,5,33,8.2,.410,.500,.500,6.3,29.3,17.7,8.0,1.5,0.0,0.0,6.4,,0.0,0.0,0.1,.092,,-3.9,0.9,-3.0,0.0
507,Damien Wilkins\wilkida02,SF,38,IND,19,152,4.9,.405,.462,.103,3.8,8.1,6.0,7.8,0.7,0.6,10.9,13.4,,-0.1,0.1,-0.1,-0.019,,-4.3,-2.1,-6.4,-0.2
508,Alan Williams\willial03,PF,25,PHO,5,70,9.3,.455,.000,.500,4.5,29.6,16.8,16.4,3.4,1.2,24.2,17.5,,-0.1,0.1,0.0,-0.004,,-6.5,2.7,-3.7,0.0
509,CJ Williams\willicj01,SG,27,LAC,34,626,9.6,.531,.414,.095,2.0,6.4,4.2,7.1,2.2,1.7,9.7,13.5,,0.3,0.5,0.8,.058,,-1.2,0.2,-1.0,0.2
510,Derrick Williams\willide02,PF,26,LAL,2,9,-3.2,.250,.500,.000,0.0,11.8,5.9,0.0,0.0,0.0,0.0,18.8,,0.0,0.0,0.0,-0.191,,-11.5,-6.7,-18.2,0.0
511,Lou Williams\willilo02,SG,31,LAC,77,2527,20.5,.575,.391,.360,1.8,6.7,4.3,26.5,1.6,0.6,13.1,29.9,,5.6,1.4,6.9,.131,,3.9,-2.7,1.2,2.1
512,Marvin Williams\willima02,PF,31,CHO,75,1941,13.3,.593,.537,.223,3.9,16.4,10.0,6.7,1.3,1.5,9.7,14.5,,2.7,1.8,4.5,.110,,0.7,0.4,1.1,1.5
513,Matt Williams Jr.\willima05,SG,24,MIA,3,11,-0.7,.417,.833,.000,0.0,10.3,5.1,0.0,0.0,0.0,14.3,28.6,,-0.1,0.0,0.0,-0.197,,-8.6,-8.6,-17.2,0.0
514,Troy Williams\willitr02,SF,23,TOT,21,307,15.2,.544,.349,.275,8.0,14.8,11.4,7.8,3.2,1.1,13.5,20.1,,0.2,0.4,0.5,.085,,-0.1,0.1,0.0,0.2
514,Troy Williams\willitr02,SF,23,HOU,4,17,-2.4,.242,.556,.333,6.7,19.8,13.3,8.5,2.9,0.0,8.8,29.4,,-0.1,0.0,-0.1,-0.260,,-11.6,-2.7,-14.3,-0.1
514,Troy Williams\willitr02,SF,23,NYK,17,290,16.2,.572,.330,.270,8.1,14.5,11.3,7.7,3.2,1.2,13.9,19.5,,0.3,0.3,0.6,.105,,0.6,0.3,0.9,0.2
515,D.J. Wilson\wilsodj01,PF,21,MIL,21,69,9.1,.638,.357,.143,1.7,13.6,7.7,6.2,1.4,1.2,21.2,12.4,,0.0,0.0,0.1,.038,,-3.5,-1.7,-5.2,-0.1
516,Jamil Wilson\wilsoja02,SF,27,LAC,15,274,11.4,.634,.778,.049,1.2,11.4,6.4,5.2,0.9,2.4,8.8,14.3,,0.4,0.2,0.6,.099,,1.1,-1.0,0.1,0.1
517,Justise Winslow\winslju01,SF,21,MIA,64,1560,11.4,.497,.272,.209,4.3,20.8,12.5,12.8,1.6,1.8,12.9,15.9,,0.2,2.3,2.5,.077,,-2.8,1.8,-0.9,0.4
518,Jeff Withey\witheje01,C,27,DAL,9,39,8.3,.444,.625,.125,2.8,26.4,14.3,0.0,0.0,6.8,10.6,22.0,,-0.1,0.1,0.0,-0.053,,-9.1,-3.6,-12.7,-0.1
519,Nate Wolters\woltena01,PG,26,UTA,5,19,-2.9,.167,.000,.000,6.1,5.9,6.0,7.1,0.0,0.0,0.0,14.2,,-0.1,0.0,-0.1,-0.141,,-10.3,-2.2,-12.5,-0.1
520,Brandan Wright\wrighbr03,PF,30,TOT,28,381,19.1,.596,.000,.324,9.8,19.3,14.4,5.6,1.7,6.4,6.4,14.7,,0.8,0.5,1.3,.166,,-1.3,2.3,1.0,0.3
520,Brandan Wright\wrighbr03,PF,30,MEM,27,366,19.4,.595,.000,.333,9.9,19.8,14.7,5.9,1.8,6.4,6.6,15.0,,0.8,0.5,1.3,.166,,-1.3,2.4,1.1,0.3
520,Brandan Wright\wrighbr03,PF,30,HOU,1,15,11.2,.667,.000,.000,7.6,7.5,7.5,0.0,0.0,5.7,0.0,8.8,,0.0,0.0,0.0,.156,,-2.5,-0.7,-3.2,0.0
521,Delon Wright\wrighde01,PG,25,TOR,64,1312,16.7,.579,.350,.267,3.7,11.1,7.5,19.4,2.5,1.9,14.1,17.2,,2.3,1.8,4.1,.151,,1.3,1.4,2.7,1.6
522,Guerschon Yabusele\yabusgu01,PF,22,BOS,30,179,10.3,.543,.682,.295,9.3,15.7,12.6,11.3,0.6,0.9,18.1,15.2,,0.1,0.2,0.4,.097,,-1.2,-0.3,-1.5,0.0
523,James Young\youngja01,SG,22,PHI,6,61,4.6,.511,.714,.429,0.0,3.4,1.8,4.3,0.0,0.0,5.7,12.4,,0.0,0.0,0.1,.041,,-3.0,-3.6,-6.6,-0.1
524,Joe Young\youngjo01,PG,25,IND,50,520,10.2,.522,.351,.170,2.4,10.8,6.7,9.8,1.3,0.2,12.0,17.9,,0.1,0.4,0.5,.044,,-2.5,-2.2,-4.7,-0.4
525,Nick Young\youngni01,SG,32,GSW,76,1307,10.1,.562,.669,.123,1.8,7.5,4.8,3.5,1.3,0.4,7.3,18.0,,0.7,0.9,1.6,.059,,-0.2,-3.4,-3.7,-0.5
526,Thaddeus Young\youngth01,PF,29,IND,78,2544,14.7,.528,.212,.104,7.9,14.1,11.1,8.4,2.5,1.2,10.5,17.3,,2.1,3.1,5.2,.099,,0.1,1.3,1.4,2.2
527,Cody Zeller\zelleco01,C,25,CHO,33,627,16.0,.602,.019,.545,11.3,19.4,15.3,7.4,1.1,2.8,14.6,15.7,,1.2,0.7,1.9,.144,,-0.7,1.2,0.5,0.4
528,Tyler Zeller\zellety01,C,28,TOT,62,1025,15.8,.585,.088,.241,10.8,19.6,15.2,6.8,0.7,2.5,11.3,17.0,,1.7,0.8,2.5,.119,,-1.4,-0.5,-1.8,0.0
528,Tyler Zeller\zellety01,C,28,BRK,42,703,15.3,.587,.114,.262,9.2,20.0,14.6,6.5,0.6,2.2,12.1,17.9,,1.0,0.5,1.5,.103,,-1.9,-0.6,-2.5,-0.1
528,Tyler Zeller\zellety01,C,28,MIL,20,322,17.0,.580,.022,.189,14.4,18.6,16.5,7.4,1.1,3.2,9.3,15.1,,0.7,0.3,1.0,.152,,-0.2,-0.3,-0.5,0.1
529,Paul Zipser\zipsepa01,SF,23,CHI,54,824,5.2,.444,.470,.111,1.6,15.9,8.5,8.0,1.2,1.6,14.9,15.2,,-1.2,0.6,-0.6,-0.033,,-5.5,-0.3,-5.8,-0.8
530,Ante Zizic\zizican01,C,21,CLE,30,186,23.2,.737,.000,.351,13.5,18.4,16.0,4.4,0.3,6.0,13.2,18.1,,0.7,0.2,0.8,.219,,1.0,-0.6,0.4,0.1
531,Ivica Zubac\zubaciv01,C,20,LAL,38,307,15.5,.562,.000,.474,11.9,20.4,16.1,7.1,0.9,2.6,14.8,18.6,,0.4,0.4,0.7,.116,,-3.1,-0.4,-3.4,-0.1
